chi_0,chi
31.25313,106891868315334545828196628993530658816.00000
31.27313,112516809253124867238540344139932762112.00000
31.29314,118436838968238716801882067845295112192.00000
31.31314,124669288779682414870599063035841609728.00000
31.33313,131223711702379281381461008866927968256.00000
31.35313,138129030452424123616492454118888046592.00000
31.37314,145396664026423797466142081094195871744.00000
31.39313,153040799969896057273871440895126011904.00000
31.41313,161094194374350800487415208332505382912.00000
31.43314,169570101794464013473395432935049396224.00000
31.45314,178493317475976160398905390217455206400.00000
31.47314,187884701877164597006976109927670480896.00000
31.49315,197770165776297988306574184679213105152.00000
31.51315,208177354097666111524487454575585918976.00000
31.53316,219132167478332829843847300256681164800.00000
31.55316,230659999495121915156024503681108934656.00000
31.57315,242788677614009577552840720477633642496.00000
31.59315,255564810812265008572930181429710553088.00000
31.61316,269011277647921127300531099036790292480.00000
31.63316,283167344865970603369584235177362587648.00000
31.65317,298066072794067389002880623871023644672.00000
31.67317,313748736135754915349732997774140506112.00000
31.69318,330259023201319448108234539265983250432.00000
31.71318,inf
31.73318,inf
31.75317,inf
31.77318,inf
31.79318,inf
31.81319,inf
31.83319,inf
31.85318,inf
31.87318,inf
31.89319,inf
31.91319,inf
31.93318,inf
31.95319,inf
31.97319,inf
31.99319,inf
32.01320,inf
32.03320,inf
32.05321,inf
32.07321,inf
32.09322,inf
32.11320,inf
32.13321,inf
32.15321,inf
32.17322,inf
32.19322,inf
32.21323,inf
32.23323,inf
32.25323,inf
32.27324,inf
32.29323,inf
32.31323,inf
32.33324,inf
32.35324,inf
32.37323,inf
32.39323,inf
32.41324,inf
32.43324,inf
32.45325,inf
32.47324,inf
32.49324,inf
32.51324,inf
32.53325,inf
32.55325,inf
32.57326,inf
32.59326,inf
32.61327,inf
32.63327,inf
32.65326,inf
32.67326,inf
32.69327,inf
32.71327,inf
32.73328,inf
32.75328,inf
32.77328,inf
32.79329,inf
32.81329,inf
32.83328,inf
32.85329,inf
32.87329,inf
32.89330,inf
32.91328,inf
32.93329,inf
32.95329,inf
32.97330,inf
32.99330,inf
33.01329,inf
33.03329,inf
33.05330,inf
33.07330,inf
33.09331,inf
33.11331,inf
33.13332,inf
33.15332,inf
33.17332,inf
33.19331,inf
33.21332,inf
33.23332,inf
33.25333,inf
33.27333,inf
33.29333,inf
33.31334,inf
33.33334,inf
33.35335,inf
33.37334,inf
33.39334,inf
33.41335,inf
33.43335,inf
33.45334,inf
33.47334,inf
33.49335,inf
33.51335,inf
33.53336,inf
33.55334,inf
33.57335,inf
33.59335,inf
33.61336,inf
33.63336,inf
33.65337,inf
33.67337,inf
33.69337,inf
33.71338,inf
33.73337,inf
33.75337,inf
33.77338,inf
33.79338,inf
33.81339,inf
33.83339,inf
33.85339,inf
33.87340,inf
33.89340,inf
33.91339,inf
33.93340,inf
33.95340,inf
33.97339,inf
33.99339,inf
34.01340,inf
34.03340,inf
34.05341,inf
34.07341,inf
34.09340,inf
34.11340,inf
34.13341,inf
34.15341,inf
34.17342,inf
34.19342,inf
34.21342,inf
34.23343,inf
34.25343,inf
34.27342,inf
34.29343,inf
34.31343,inf
34.33344,inf
34.35344,inf
34.37344,inf
34.39345,inf
34.41345,inf
34.43344,inf
34.45345,inf
34.47345,inf
34.49344,inf
34.51344,inf
34.53345,inf
34.55345,inf
34.57346,inf
34.59346,inf
34.61346,inf
34.63345,inf
34.65346,inf
34.67346,inf
34.69347,inf
34.71347,inf
34.73347,inf
34.75348,inf
34.77348,inf
34.79349,inf
34.81348,inf
34.83348,inf
34.85349,inf
34.87349,inf
34.89349,inf
34.91350,inf
34.93350,inf
34.95349,inf
34.97350,inf
34.99350,inf
35.01350,inf
35.03349,inf
35.05350,inf
35.07350,inf
35.09351,inf
35.11351,inf
35.13351,inf
35.15352,inf
35.17351,inf
35.19351,inf
35.21352,inf
35.23352,inf
35.25352,inf
35.27353,inf
35.29353,inf
35.31354,inf
35.33354,inf
35.35353,inf
35.37354,inf
35.39354,inf
35.41354,inf
35.43355,inf
35.45355,inf
35.47356,inf
35.49355,inf
35.51355,inf
35.53355,inf
35.55356,inf
35.57355,inf
35.59355,inf
35.61356,inf
35.63356,inf
35.65356,inf
35.67357,inf
35.69357,inf
35.71358,inf
35.73357,inf
35.75357,inf
35.77357,inf
35.79358,inf
35.81358,inf
35.83359,inf
35.85359,inf
35.87360,inf
35.89360,inf
35.91359,inf
35.93359,inf
35.95360,inf
35.97360,inf
35.99361,inf
36.01361,inf
36.03360,inf
36.05360,inf
36.07361,inf
36.09360,inf
36.11360,inf
36.13361,inf
36.15361,inf
36.17361,inf
36.19362,inf
36.21362,inf
36.23363,inf
36.25363,inf
36.27362,inf
36.29362,inf
36.31363,inf
36.33363,inf
36.35364,inf
36.37364,inf
36.39365,inf
36.41365,inf
36.43365,inf
36.45364,inf
36.47365,inf
36.49365,inf
36.51366,inf
36.53366,inf
36.55365,inf
36.57365,inf
36.59366,inf
36.61366,inf
36.63365,inf
36.65366,inf
36.67366,inf
36.69366,inf
36.71367,inf
36.73367,inf
36.75368,inf
36.77368,inf
36.79369,inf
36.81367,inf
36.83368,inf
36.85368,inf
36.87369,inf
36.89369,inf
36.91370,inf
36.93370,inf
36.95370,inf
36.97371,inf
36.99370,inf
37.01370,inf
37.03371,inf
37.05371,inf
37.07370,inf
37.09370,inf
37.11371,inf
37.13371,inf
37.15372,inf
37.17371,inf
37.19371,inf
37.21371,inf
37.23372,inf
37.25372,inf
37.27373,inf
37.29373,inf
37.31374,inf
37.33374,inf
37.35373,inf
37.37373,inf
37.39374,inf
37.41374,inf
37.43375,inf
37.45375,inf
37.47375,inf
37.49376,inf
37.51376,inf
37.53375,inf
37.55376,inf
37.57376,inf
37.59377,inf
37.61375,inf
37.63376,inf
37.65376,inf
37.67377,inf
37.69377,inf
37.71376,inf
37.73376,inf
37.75377,inf
37.77377,inf
37.79378,inf
37.81378,inf
37.83379,inf
37.85379,inf
37.87379,inf
37.89378,inf
37.91379,inf
37.93379,inf
37.95380,inf
37.97380,inf
37.99380,inf
38.01381,inf
38.03381,inf
38.05382,inf
38.07381,inf
38.09381,inf
38.11382,inf
38.13382,inf
38.15381,inf
38.17381,inf
38.19382,inf
38.21382,inf
38.23383,inf
38.25381,inf
38.27382,inf
38.29382,inf
38.31383,inf
38.33383,inf
38.35384,inf
38.37384,inf
38.39384,inf
38.41385,inf
38.43384,inf
38.45384,inf
38.47385,inf
38.49385,inf
38.51385,inf
38.53386,inf
38.55386,inf
38.57387,inf
38.59387,inf
38.61386,inf
38.63387,inf
38.65387,inf
38.67386,inf
38.69386,inf
38.71387,inf
38.73387,inf
38.75388,inf
38.77388,inf
38.79387,inf
38.81387,inf
38.83388,inf
38.85388,inf
38.87389,inf
38.89389,inf
38.91389,inf
38.93390,inf
38.95390,inf
38.97389,inf
38.99390,inf
39.01390,inf
39.03391,inf
39.05391,inf
39.07391,inf
39.09392,inf
39.11392,inf
39.13391,inf
39.15392,inf
39.17392,inf
39.19391,inf
39.21391,inf
39.23392,inf
39.25392,inf
39.27393,inf
39.29393,inf
39.31393,inf
39.33392,inf
39.35393,inf
39.37393,inf
39.39394,inf
39.41394,inf
39.43394,inf
39.45395,inf
39.47395,inf
39.49396,inf
39.51395,inf
39.53395,inf
39.55396,inf
39.57396,inf
39.59396,inf
39.61397,inf
39.63397,inf
39.65396,inf
39.67397,inf
39.69397,inf
39.71397,inf
39.73396,inf
39.75397,inf
39.77397,inf
39.79398,inf
39.81398,inf
39.83398,inf
39.85399,inf
39.87398,inf
39.89398,inf
39.91399,inf
39.93399,inf
39.95399,inf
39.97400,inf
39.99400,inf
40.01401,inf
40.03401,inf
40.05402,inf
40.07401,inf
40.09401,inf
40.11401,inf
40.13402,inf
40.15402,inf
40.17403,inf
40.19402,inf
40.21402,inf
40.23402,inf
40.25403,inf
40.27402,inf
40.29402,inf
40.31403,inf
40.33403,inf
40.35403,inf
40.37404,inf
40.39404,inf
40.41405,inf
40.43404,inf
40.45404,inf
40.47404,inf
40.49405,inf
40.51405,inf
40.53406,inf
40.55406,inf
40.57407,inf
40.59407,inf
40.61406,inf
40.63406,inf
40.65407,inf
40.67407,inf
40.69408,inf
40.71408,inf
40.73407,inf
40.75407,inf
40.77408,inf
40.79407,inf
40.81407,inf
40.83408,inf
40.85408,inf
40.87408,inf
40.89409,inf
40.91409,inf
40.93410,inf
40.95410,inf
40.97409,inf
40.99409,inf
41.01410,inf
41.03410,inf
41.05411,inf
41.07411,inf
41.09412,inf
41.11412,inf
41.13412,inf
41.15411,inf
41.17412,inf
41.19412,inf
41.21413,inf
41.23413,inf
41.25412,inf
41.27412,inf
41.29413,inf
41.31413,inf
41.33412,inf
41.35413,inf
41.37413,inf
41.39413,inf
41.41414,inf
41.43414,inf
41.45415,inf
41.47415,inf
41.49416,inf
41.51414,inf
41.53415,inf
41.55415,inf
41.57416,inf
41.59416,inf
41.61417,inf
41.63417,inf
41.65417,inf
41.67418,inf
41.69417,inf
41.71417,inf
41.73418,inf
41.75418,inf
41.77417,inf
41.79417,inf
41.81418,inf
41.83418,inf
41.85419,inf
41.87418,inf
41.89418,inf
41.91418,inf
41.93419,inf
41.95419,inf
41.97420,inf
41.99420,inf
42.01421,inf
42.03421,inf
42.05420,inf
42.07420,inf
42.09421,inf
42.11421,inf
42.13422,inf
42.15422,inf
42.17422,inf
42.19423,inf
42.21423,inf
42.23422,inf
42.25423,inf
42.27423,inf
42.29424,inf
42.31422,inf
42.33423,inf
42.35423,inf
42.37424,inf
42.39424,inf
42.41423,inf
42.43423,inf
42.45424,inf
42.47424,inf
42.49425,inf
42.51425,inf
42.53426,inf
42.55426,inf
42.57426,inf
42.59425,inf
42.61426,inf
42.63426,inf
42.65427,inf
42.67427,inf
42.69427,inf
42.71428,inf
42.73428,inf
42.75429,inf
42.77428,inf
42.79428,inf
42.81429,inf
42.83429,inf
42.85428,inf
42.87428,inf
42.89429,inf
42.91429,inf
42.93430,inf
42.95428,inf
42.97429,inf
42.99429,inf
43.01430,inf
43.03430,inf
43.05431,inf
43.07431,inf
43.09431,inf
43.11432,inf
43.13431,inf
43.15431,inf
43.17432,inf
43.19432,inf
43.21432,inf
43.23433,inf
43.25433,inf
43.27434,inf
43.29434,inf
43.31433,inf
43.33434,inf
43.35434,inf
43.37433,inf
43.39433,inf
43.41434,inf
43.43434,inf
43.45435,inf
43.47435,inf
43.49434,inf
43.51434,inf
43.53435,inf
43.55435,inf
43.57436,inf
43.59436,inf
43.61436,inf
43.63437,inf
43.65437,inf
43.67436,inf
43.69437,inf
43.71437,inf
43.73438,inf
43.75438,inf
43.77438,inf
43.79439,inf
43.81439,inf
43.83438,inf
43.85439,inf
43.87439,inf
43.89438,inf
43.91438,inf
43.93439,inf
43.95439,inf
43.97440,inf
43.99440,inf
44.01440,inf
44.03439,inf
44.05440,inf
44.07440,inf
44.09441,inf
44.11441,inf
44.13441,inf
44.15442,inf
44.17442,inf
44.19443,inf
44.21442,inf
44.23442,inf
44.25443,inf
44.27443,inf
44.29443,inf
44.31444,inf
44.33444,inf
44.35443,inf
44.37444,inf
44.39444,inf
44.41444,inf
44.43443,inf
44.45444,inf
44.47444,inf
44.49445,inf
44.51445,inf
44.53445,inf
44.55446,inf
44.57446,inf
44.59445,inf
44.61446,inf
44.63446,inf
44.65446,inf
44.67447,inf
44.69447,inf
44.71448,inf
44.73448,inf
44.75449,inf
44.77448,inf
44.79448,inf
44.81448,inf
44.83449,inf
44.85449,inf
44.87450,inf
44.89449,inf
44.91449,inf
44.93449,inf
44.95450,inf
44.97449,inf
44.99449,inf
45.01450,inf
45.03450,inf
45.05450,inf
45.07451,inf
45.09451,inf
45.11452,inf
45.13451,inf
45.15451,inf
45.17451,inf
45.19452,inf
45.21452,inf
45.23453,inf
45.25453,inf
45.27454,inf
45.29454,inf
45.31453,inf
45.33453,inf
45.35454,inf
45.37454,inf
45.39455,inf
45.41455,inf
45.43454,inf
45.45454,inf
45.47455,inf
45.49454,inf
45.51454,inf
45.53455,inf
45.55455,inf
45.57455,inf
45.59456,inf
45.61456,inf
45.63457,inf
45.65457,inf
45.67456,inf
45.69456,inf
45.71457,inf
45.73457,inf
45.75458,inf
45.77458,inf
45.79459,inf
45.81459,inf
45.83459,inf
45.85458,inf
45.87459,inf
45.89459,inf
45.91460,inf
45.93460,inf
45.95459,inf
45.97459,inf
45.99460,inf
46.01460,inf
46.03459,inf
46.05460,inf
46.07460,inf
46.09460,inf
46.11461,inf
46.13461,inf
46.15462,inf
46.17462,inf
46.19463,inf
46.21461,inf
46.23462,inf
46.25462,inf
46.27463,inf
46.29463,inf
46.31464,inf
46.33464,inf
46.35464,inf
46.37465,inf
46.39464,inf
46.41464,inf
46.43465,inf
46.45465,inf
46.47464,inf
46.49464,inf
46.51465,inf
46.53465,inf
46.55466,inf
46.57465,inf
46.59465,inf
46.61465,inf
46.63466,inf
46.65466,inf
46.67467,inf
46.69467,inf
46.71468,inf
46.73468,inf
46.75467,inf
46.77467,inf
46.79468,inf
46.81468,inf
46.83469,inf
46.85469,inf
46.87469,inf
46.89470,inf
46.91470,inf
46.93469,inf
46.95470,inf
46.97470,inf
46.99471,inf
47.01469,inf
47.03470,inf
47.05470,inf
47.07471,inf
47.09471,inf
47.11470,inf
47.13470,inf
47.15471,inf
47.17471,inf
47.19472,inf
47.21472,inf
47.23473,inf
47.25473,inf
47.27473,inf
47.29472,inf
47.31473,inf
47.33473,inf
47.35474,inf
47.37474,inf
47.39474,inf
47.41475,inf
47.43475,inf
47.45476,inf
47.47475,inf
47.49475,inf
47.51476,inf
47.53476,inf
47.55475,inf
47.57475,inf
47.59476,inf
47.61476,inf
47.63477,inf
47.65475,inf
47.67476,inf
47.69476,inf
47.71477,inf
47.73477,inf
47.75478,inf
47.77478,inf
47.79478,inf
47.81479,inf
47.83478,inf
47.85478,inf
47.87479,inf
47.89479,inf
47.91479,inf
47.93480,inf
47.95480,inf
47.97481,inf
47.99481,inf
48.01480,inf
48.03481,inf
48.05481,inf
48.07480,inf
48.09480,inf
48.11481,inf
48.13481,inf
48.15482,inf
48.17482,inf
48.19481,inf
48.21481,inf
48.23482,inf
48.25482,inf
48.27483,inf
48.29483,inf
48.31483,inf
48.33484,inf
48.35484,inf
48.37483,inf
48.39484,inf
48.41484,inf
48.43484,inf
48.45485,inf
48.47485,inf
48.49486,inf
48.51486,inf
48.53485,inf
48.55486,inf
48.57486,inf
48.59485,inf
48.61485,inf
48.63486,inf
48.65486,inf
48.67487,inf
48.69487,inf
48.71487,inf
48.73486,inf
48.75487,inf
48.77487,inf
48.79488,inf
48.81488,inf
48.83488,inf
48.85489,inf
48.87489,inf
48.89490,inf
48.91490,inf
48.93489,inf
48.95490,inf
48.97490,inf
48.99490,inf
49.01491,inf
49.03491,inf
49.05490,inf
49.07491,inf
49.09491,inf
49.11491,inf
49.13490,inf
49.15491,inf
49.17491,inf
49.19492,inf
49.21492,inf
49.23492,inf
49.25493,inf
49.27493,inf
49.29492,inf
49.31493,inf
49.33493,inf
49.35493,inf
49.37494,inf
49.39494,inf
49.41495,inf
49.43495,inf
49.45496,inf
49.47495,inf
49.49495,inf
49.51495,inf
49.53496,inf
49.55496,inf
49.57497,inf
49.59496,inf
49.61496,inf
49.63496,inf
49.65497,inf
49.67496,inf
49.69496,inf
49.71497,inf
49.73497,inf
49.75497,inf
49.77498,inf
49.79498,inf
49.81499,inf
49.83498,inf
49.85498,inf
49.87498,inf
49.89499,inf
49.91499,inf
49.93500,inf
49.95500,inf
49.97501,inf
49.99501,inf
50.01500,inf
50.03500,inf
50.05501,inf
50.07501,inf
50.09502,inf
50.11502,inf
50.13501,inf
50.15501,inf
50.17502,inf
50.19501,inf
50.21501,inf
50.23502,inf
50.25502,inf
50.27502,inf
50.29503,inf
50.31503,inf
50.33504,inf
50.35504,inf
50.37503,inf
50.39503,inf
50.41504,inf
50.43504,inf
50.45505,inf
50.47505,inf
50.49506,inf
50.51506,inf
50.53506,inf
50.55505,inf
50.57506,inf
50.59506,inf
50.61507,inf
50.63507,inf
50.65506,inf
50.67506,inf
50.69507,inf
50.71507,inf
50.73506,inf
50.75507,inf
50.77507,inf
50.79507,inf
50.81508,inf
50.83508,inf
50.85509,inf
50.87509,inf
50.89510,inf
50.91508,inf
50.93509,inf
50.95509,inf
50.97510,inf
50.99510,inf
51.01511,inf
51.03511,inf
51.05511,inf
51.07512,inf
51.09511,inf
51.11511,inf
51.13512,inf
51.15512,inf
51.17511,inf
51.19511,inf
51.21512,inf
51.23512,inf
51.25513,inf
51.27512,inf
51.29512,inf
51.31512,inf
51.33513,inf
51.35513,inf
51.37514,inf
51.39514,inf
51.41515,inf
51.43515,inf
51.45514,inf
51.47514,inf
51.49515,inf
51.51515,inf
51.53516,inf
51.55516,inf
51.57516,inf
51.59517,inf
51.61517,inf
51.63516,inf
51.65517,inf
51.67517,inf
51.69518,inf
51.71516,inf
51.73517,inf
51.75517,inf
51.77518,inf
51.79518,inf
51.81517,inf
51.83517,inf
51.85518,inf
51.87518,inf
51.89519,inf
51.91519,inf
51.93520,inf
51.95520,inf
51.97520,inf
51.99519,inf
52.01520,inf
52.03520,inf
52.05521,inf
52.07521,inf
52.09521,inf
52.11522,inf
52.13522,inf
52.15523,inf
52.17522,inf
52.19522,inf
52.21523,inf
52.23523,inf
52.25522,inf
52.27522,inf
52.29523,inf
52.31523,inf
52.33524,inf
52.35522,inf
52.37523,inf
52.39523,inf
52.41524,inf
52.43524,inf
52.45525,inf
52.47525,inf
52.49525,inf
52.51526,inf
52.53525,inf
52.55525,inf
52.57526,inf
52.59526,inf
52.61526,inf
52.63527,inf
52.65527,inf
52.67528,inf
52.69528,inf
52.71527,inf
52.73528,inf
52.75528,inf
52.77527,inf
52.79527,inf
52.81528,inf
52.83528,inf
52.85529,inf
52.87529,inf
52.89528,inf
52.91528,inf
52.93529,inf
52.95529,inf
52.97530,inf
52.99530,inf
53.01530,inf
53.03531,inf
53.05531,inf
53.07530,inf
53.09531,inf
53.11531,inf
53.13531,inf
53.15532,inf
53.17532,inf
53.19533,inf
53.21533,inf
53.23532,inf
53.25533,inf
53.27533,inf
53.29532,inf
53.31532,inf
53.33533,inf
53.35533,inf
53.37534,inf
53.39534,inf
53.41534,inf
53.43535,inf
53.45534,inf
53.47534,inf
53.49535,inf
53.51535,inf
53.53535,inf
53.55536,inf
53.57536,inf
53.59537,inf
53.61537,inf
53.63536,inf
53.65536,inf
53.67537,inf
53.69537,inf
53.71538,inf
53.73538,inf
53.75537,inf
53.77538,inf
53.79538,inf
53.81538,inf
53.83537,inf
53.85538,inf
53.87538,inf
53.89539,inf
53.91539,inf
53.93539,inf
53.95540,inf
53.97540,inf
53.99539,inf
54.01540,inf
54.03540,inf
54.05540,inf
54.07541,inf
54.09541,inf
54.11542,inf
54.13542,inf
54.15543,inf
54.17542,inf
54.19542,inf
54.21542,inf
54.23543,inf
54.25543,inf
54.27544,inf
54.29543,inf
54.31543,inf
54.33543,inf
54.35544,inf
54.37543,inf
54.39543,inf
54.41544,inf
54.43544,inf
54.45544,inf
54.47545,inf
54.49545,inf
54.51546,inf
54.53545,inf
54.55545,inf
54.57545,inf
54.59546,inf
54.61546,inf
54.63547,inf
54.65547,inf
54.67548,inf
54.69548,inf
54.71547,inf
54.73547,inf
54.75548,inf
54.77548,inf
54.79549,inf
54.81549,inf
54.83548,inf
54.85548,inf
54.87549,inf
54.89548,inf
54.91548,inf
54.93549,inf
54.95549,inf
54.97549,inf
54.99550,inf
55.01550,inf
55.03551,inf
55.05551,inf
55.07550,inf
55.09550,inf
55.11551,inf
55.13551,inf
55.15552,inf
55.17552,inf
55.19553,inf
55.21553,inf
55.23553,inf
55.25552,inf
55.27553,inf
55.29553,inf
55.31554,inf
55.33554,inf
55.35553,inf
55.37553,inf
55.39554,inf
55.41554,inf
55.43553,inf
55.45554,inf
55.47554,inf
55.49554,inf
55.51555,inf
55.53555,inf
55.55556,inf
55.57556,inf
55.59557,inf
55.61555,inf
55.63556,inf
55.65556,inf
55.67557,inf
55.69557,inf
55.71558,inf
55.73558,inf
55.75558,inf
55.77559,inf
55.79558,inf
55.81558,inf
55.83559,inf
55.85559,inf
55.87558,inf
55.89558,inf
55.91559,inf
55.93559,inf
55.95560,inf
55.97559,inf
55.99559,inf
56.01559,inf
56.03560,inf
56.05560,inf
56.07561,inf
56.09561,inf
56.11562,inf
56.13562,inf
56.15561,inf
56.17561,inf
56.19562,inf
56.21562,inf
56.23563,inf
56.25563,inf
56.27563,inf
56.29564,inf
56.31564,inf
56.33563,inf
56.35564,inf
56.37564,inf
56.39565,inf
56.41563,inf
56.43564,inf
56.45564,inf
56.47565,inf
56.49565,inf
56.51564,inf
56.53564,inf
56.55565,inf
56.57565,inf
56.59566,inf
56.61566,inf
56.63567,inf
56.65567,inf
56.67567,inf
56.69566,inf
56.71567,inf
56.73567,inf
56.75568,inf
56.77568,inf
56.79568,inf
56.81569,inf
56.83569,inf
56.85570,inf
56.87569,inf
56.89569,inf
56.91570,inf
56.93570,inf
56.95569,inf
56.97569,inf
56.99570,inf
57.01570,inf
57.03571,inf
57.05569,inf
57.07570,inf
57.09570,inf
57.11571,inf
57.13571,inf
57.15572,inf
57.17572,inf
57.19572,inf
57.21573,inf
57.23572,inf
57.25572,inf
57.27573,inf
57.29573,inf
57.31573,inf
57.33574,inf
57.35574,inf
57.37575,inf
57.39575,inf
57.41574,inf
57.43575,inf
57.45575,inf
57.47574,inf
57.49574,inf
57.51575,inf
57.53575,inf
57.55576,inf
57.57576,inf
57.59575,inf
57.61575,inf
57.63576,inf
57.65576,inf
57.67577,inf
57.69577,inf
57.71577,inf
57.73578,inf
57.75578,inf
57.77577,inf
57.79578,inf
57.81578,inf
57.83578,inf
57.85579,inf
57.87579,inf
57.89580,inf
57.91580,inf
57.93579,inf
57.95580,inf
57.97580,inf
57.99579,inf
58.01579,inf
58.03580,inf
58.05580,inf
58.07581,inf
58.09581,inf
58.11581,inf
58.13582,inf
58.15581,inf
58.17581,inf
58.19582,inf
58.21582,inf
58.23582,inf
58.25583,inf
58.27583,inf
58.29584,inf
58.31584,inf
58.33583,inf
58.35583,inf
58.37584,inf
58.39584,inf
58.41585,inf
58.43585,inf
58.45584,inf
58.47585,inf
58.49585,inf
58.51585,inf
58.53584,inf
58.55585,inf
58.57585,inf
58.59586,inf
58.61586,inf
58.63586,inf
58.65587,inf
58.67587,inf
58.69586,inf
58.71587,inf
58.73587,inf
58.75587,inf
58.77588,inf
58.79588,inf
58.81589,inf
58.83589,inf
58.85590,inf
58.87589,inf
58.89589,inf
58.91589,inf
58.93590,inf
58.95590,inf
58.97591,inf
58.99590,inf
59.01590,inf
59.03590,inf
59.05591,inf
59.07590,inf
59.09590,inf
59.11591,inf
59.13591,inf
59.15591,inf
59.17592,inf
59.19592,inf
59.21593,inf
59.23592,inf
59.25592,inf
59.27592,inf
59.29593,inf
59.31593,inf
59.33594,inf
59.35594,inf
59.37595,inf
59.39595,inf
59.41594,inf
59.43594,inf
59.45595,inf
59.47595,inf
59.49596,inf
59.51596,inf
59.53595,inf
59.55595,inf
59.57596,inf
59.59595,inf
59.61595,inf
59.63596,inf
59.65596,inf
59.67596,inf
59.69597,inf
59.71597,inf
59.73598,inf
59.75598,inf
59.77597,inf
59.79597,inf
59.81598,inf
59.83598,inf
59.85599,inf
59.87599,inf
59.89600,inf
59.91600,inf
59.93600,inf
59.95599,inf
59.97600,inf
59.99600,inf
60.01601,inf
60.03601,inf
60.05600,inf
60.07600,inf
60.09601,inf
60.11601,inf
60.13600,inf
60.15601,inf
60.17601,inf
60.19601,inf
60.21602,inf
60.23602,inf
60.25603,inf
60.27603,inf
60.29604,inf
60.31602,inf
60.33603,inf
60.35603,inf
60.37604,inf
60.39604,inf
60.41605,inf
60.43605,inf
60.45605,inf
60.47606,inf
60.49605,inf
60.51605,inf
60.53606,inf
60.55606,inf
60.57605,inf
60.59605,inf
60.61606,inf
60.63606,inf
60.65607,inf
60.67606,inf
60.69606,inf
60.71606,inf
60.73607,inf
60.75607,inf
60.77608,inf
60.79608,inf
60.81609,inf
60.83609,inf
60.85608,inf
60.87608,inf
60.89609,inf
60.91609,inf
60.93610,inf
60.95610,inf
60.97610,inf
60.99611,inf
61.01611,inf
61.03610,inf
61.05611,inf
61.07611,inf
61.09612,inf
61.11610,inf
61.13611,inf
61.15611,inf
61.17612,inf
61.19612,inf
61.21611,inf
61.23611,inf
61.25612,inf
61.27612,inf
61.29613,inf
61.31613,inf
61.33614,inf
61.35614,inf
61.37614,inf
61.39613,inf
61.41614,inf
61.43614,inf
61.45615,inf
61.47615,inf
61.49615,inf
61.51616,inf
61.53616,inf
61.55617,inf
61.57616,inf
61.59616,inf
61.61617,inf
61.63617,inf
61.65616,inf
61.67616,inf
61.69617,inf
61.71617,inf
61.73618,inf
61.75616,inf
61.77617,inf
61.79617,inf
61.81618,inf
61.83618,inf
61.85619,inf
61.87619,inf
61.89619,inf
61.91620,inf
61.93619,inf
61.95619,inf
61.97620,inf
61.99620,inf
62.01620,inf
62.03621,inf
62.05621,inf
62.07622,inf
62.09622,inf
62.11621,inf
62.13622,inf
62.15622,inf
62.17621,inf
62.19621,inf
62.21622,inf
62.23622,inf
62.25623,inf
62.27623,inf
62.29623,inf
62.31622,inf
62.33623,inf
62.35623,inf
62.37624,inf
62.39624,inf
62.41624,inf
62.43625,inf
62.45625,inf
62.47626,inf
62.49625,inf
62.51625,inf
62.53625,inf
62.55626,inf
62.57626,inf
62.59627,inf
62.61627,inf
62.63626,inf
62.65627,inf
62.67627,inf
62.69626,inf
62.71626,inf
62.73627,inf
62.75627,inf
62.77628,inf
62.79628,inf
62.81628,inf
62.83629,inf
62.85628,inf
62.87628,inf
62.89629,inf
62.91629,inf
62.93629,inf
62.95630,inf
62.97630,inf
62.99631,inf
63.01631,inf
63.03630,inf
63.05630,inf
63.07631,inf
63.09631,inf
63.11632,inf
63.13632,inf
63.15631,inf
63.17632,inf
63.19632,inf
63.21632,inf
63.23631,inf
63.25632,inf
63.27632,inf
63.29633,inf
63.31633,inf
63.33633,inf
63.35634,inf
63.37634,inf
63.39633,inf
63.41634,inf
63.43634,inf
63.45634,inf
63.47635,inf
63.49635,inf
63.51636,inf
63.53636,inf
63.55637,inf
63.57635,inf
63.59636,inf
63.61636,inf
63.63637,inf
63.65637,inf
63.67638,inf
63.69637,inf
63.71637,inf
63.73637,inf
63.75638,inf
63.77637,inf
63.79637,inf
63.81638,inf
63.83638,inf
63.85638,inf
63.87639,inf
63.89639,inf
63.91640,inf
63.93639,inf
63.95639,inf
63.97639,inf
63.99640,inf
64.01640,inf
64.03641,inf
64.05641,inf
64.07642,inf
64.09642,inf
64.11641,inf
64.13641,inf
64.15642,inf
64.17642,inf
64.19643,inf
64.21643,inf
64.23642,inf
64.25642,inf
64.27643,inf
64.29642,inf
64.31642,inf
64.33643,inf
64.35643,inf
64.37643,inf
64.39644,inf
64.41644,inf
64.43645,inf
64.45645,inf
64.47644,inf
64.49644,inf
64.51645,inf
64.53645,inf
64.55646,inf
64.57646,inf
64.59647,inf
64.61647,inf
64.63647,inf
64.65646,inf
64.67647,inf
64.69647,inf
64.71648,inf
64.73648,inf
64.75647,inf
64.77647,inf
64.79648,inf
64.81648,inf
64.83647,inf
64.85648,inf
64.87648,inf
64.89648,inf
64.91649,inf
64.93649,inf
64.95650,inf
64.97650,inf
64.99651,inf
65.01649,inf
65.03650,inf
65.05650,inf
65.07651,inf
65.09651,inf
65.11652,inf
65.13652,inf
65.15652,inf
65.17653,inf
65.19652,inf
65.21652,inf
65.23653,inf
65.25653,inf
65.27652,inf
65.29652,inf
65.31653,inf
65.33653,inf
65.35654,inf
65.37653,inf
65.39653,inf
