i, r, v, t, mu, chi
1325, 10.00000, 35.71429, 0.25862, 48000.00000, 11.43291
1326, 10.00000, 35.71429, 0.25942, 48000.00000, 11.46398
1327, 10.00000, 35.71429, 0.26021, 48000.00000, 11.49476
1328, 10.00000, 35.71429, 0.26101, 48000.00000, 11.52525
1329, 10.00000, 35.71429, 0.26181, 48000.00000, 11.55545
1330, 10.00000, 35.71429, 0.26260, 48000.00000, 11.58538
1331, 10.00000, 35.71429, 0.26340, 48000.00000, 11.61503
1332, 10.00000, 35.71429, 0.26419, 48000.00000, 11.64443
1333, 10.00000, 35.71429, 0.26499, 48000.00000, 11.67357
1334, 10.00000, 35.71429, 0.26579, 48000.00000, 11.70247
1335, 10.00000, 35.71429, 0.26658, 48000.00000, 11.73112
1336, 10.00000, 35.71429, 0.26738, 48000.00000, 11.75954
1337, 10.00000, 35.71429, 0.26817, 48000.00000, 11.78773
1338, 10.00000, 35.71429, 0.26897, 48000.00000, 11.81569
1339, 10.00000, 35.71429, 0.26976, 48000.00000, 11.84344
1340, 10.00000, 35.71429, 0.27056, 48000.00000, 11.87097
1341, 10.00000, 35.71429, 0.27136, 48000.00000, 11.89830
1342, 10.00000, 35.71429, 0.27215, 48000.00000, 11.92542
1343, 10.00000, 35.71429, 0.27295, 48000.00000, 11.95235
1344, 10.00000, 35.71429, 0.27374, 48000.00000, 11.97908
1345, 10.00000, 35.71429, 0.27454, 48000.00000, 12.00563
1346, 10.00000, 35.71429, 0.27533, 48000.00000, 12.03199
1347, 10.00000, 35.71429, 0.27613, 48000.00000, 12.05817
1348, 10.00000, 35.71429, 0.27693, 48000.00000, 12.08417
1349, 10.00000, 35.71429, 0.27772, 48000.00000, 12.11000
1350, 10.00000, 35.71429, 0.27852, 48000.00000, 12.13566
1351, 10.00000, 35.71429, 0.27931, 48000.00000, 12.16116
1352, 10.00000, 35.71429, 0.28011, 48000.00000, 12.18650
1353, 10.00000, 35.71429, 0.28090, 48000.00000, 12.21168
1354, 10.00000, 35.71429, 0.28170, 48000.00000, 12.23670
1355, 10.00000, 35.71429, 0.28250, 48000.00000, 12.26158
1356, 10.00000, 35.71429, 0.28329, 48000.00000, 12.28630
1357, 10.00000, 35.71429, 0.28409, 48000.00000, 12.31088
1358, 10.00000, 35.71429, 0.28488, 48000.00000, 12.33532
1359, 10.00000, 35.71429, 0.28568, 48000.00000, 12.35962
1360, 10.00000, 35.71429, 0.28647, 48000.00000, 12.38379
1361, 10.00000, 35.71429, 0.28727, 48000.00000, 12.40782
1362, 10.00000, 35.71429, 0.28807, 48000.00000, 12.43172
1363, 10.00000, 35.71429, 0.28886, 48000.00000, 12.45549
1364, 10.00000, 35.71429, 0.28966, 48000.00000, 12.47914
1365, 10.00000, 35.71429, 0.29045, 48000.00000, 12.50266
1366, 10.00000, 35.71429, 0.29125, 48000.00000, 12.52606
1367, 10.00000, 35.71429, 0.29205, 48000.00000, 12.54935
1368, 10.00000, 35.71429, 0.29284, 48000.00000, 12.57252
1369, 10.00000, 35.71429, 0.29364, 48000.00000, 12.59557
1370, 10.00000, 35.71429, 0.29443, 48000.00000, 12.61851
1371, 10.00000, 35.71429, 0.29523, 48000.00000, 12.64135
1372, 10.00000, 35.71429, 0.29602, 48000.00000, 12.66407
1373, 10.00000, 35.71429, 0.29682, 48000.00000, 12.68669
1374, 10.00000, 35.71429, 0.29762, 48000.00000, 12.70921
1375, 10.00000, 35.71429, 0.29841, 48000.00000, 12.73162
1376, 10.00000, 35.71429, 0.29921, 48000.00000, 12.75393
1377, 10.00000, 35.71429, 0.30000, 48000.00000, 12.77616
1378, 10.00000, 35.71429, 0.30080, 48000.00000, 12.79827
1379, 10.00000, 35.71429, 0.30159, 48000.00000, 12.82030
1380, 10.00000, 35.71429, 0.30239, 48000.00000, 12.84223
1381, 10.00000, 35.71429, 0.30319, 48000.00000, 12.86407
1382, 10.00000, 35.71429, 0.30398, 48000.00000, 12.88583
1383, 10.00000, 35.71429, 0.30478, 48000.00000, 12.90749
1384, 10.00000, 35.71429, 0.30557, 48000.00000, 12.92907
1385, 10.00000, 35.71429, 0.30637, 48000.00000, 12.95056
1386, 10.00000, 35.71429, 0.30716, 48000.00000, 12.97197
1387, 10.00000, 35.71429, 0.30796, 48000.00000, 12.99330
1388, 10.00000, 35.71429, 0.30876, 48000.00000, 13.01455
1389, 10.00000, 35.71429, 0.30955, 48000.00000, 13.03572
1390, 10.00000, 35.71429, 0.31035, 48000.00000, 13.05681
1391, 10.00000, 35.71429, 0.31114, 48000.00000, 13.07782
1392, 10.00000, 35.71429, 0.31194, 48000.00000, 13.09876
1393, 10.00000, 35.71429, 0.31274, 48000.00000, 13.11963
1394, 10.00000, 35.71429, 0.31353, 48000.00000, 13.14042
1395, 10.00000, 35.71429, 0.31433, 48000.00000, 13.16114
1396, 10.00000, 35.71429, 0.31512, 48000.00000, 13.18179
1397, 10.00000, 35.71429, 0.31592, 48000.00000, 13.20237
1398, 10.00000, 35.71429, 0.31671, 48000.00000, 13.22289
1399, 10.00000, 35.71429, 0.31751, 48000.00000, 13.24334
1400, 10.00000, 35.71429, 0.31831, 48000.00000, 13.26372
1401, 10.00000, 35.71429, 0.31910, 48000.00000, 13.28404
1402, 10.00000, 35.71429, 0.31990, 48000.00000, 13.30429
1403, 10.00000, 35.71429, 0.32069, 48000.00000, 13.32449
1404, 10.00000, 35.71429, 0.32149, 48000.00000, 13.34462
1405, 10.00000, 35.71429, 0.32228, 48000.00000, 13.36469
1406, 10.00000, 35.71429, 0.32308, 48000.00000, 13.38470
1407, 10.00000, 35.71429, 0.32388, 48000.00000, 13.40465
1408, 10.00000, 35.71429, 0.32467, 48000.00000, 13.42455
1409, 10.00000, 35.71429, 0.32547, 48000.00000, 13.44439
1410, 10.00000, 35.71429, 0.32626, 48000.00000, 13.46417
1411, 10.00000, 35.71429, 0.32706, 48000.00000, 13.48391
1412, 10.00000, 35.71429, 0.32785, 48000.00000, 13.50358
1413, 10.00000, 35.71429, 0.32865, 48000.00000, 13.52321
1414, 10.00000, 35.71429, 0.32945, 48000.00000, 13.54278
1415, 10.00000, 35.71429, 0.33024, 48000.00000, 13.56230
1416, 10.00000, 35.71429, 0.33104, 48000.00000, 13.58177
1417, 10.00000, 35.71429, 0.33183, 48000.00000, 13.60120
1418, 10.00000, 35.71429, 0.33263, 48000.00000, 13.62057
1419, 10.00000, 35.71429, 0.33342, 48000.00000, 13.63990
1420, 10.00000, 35.71429, 0.33422, 48000.00000, 13.65918
1421, 10.00000, 35.71429, 0.33502, 48000.00000, 13.67841
1422, 10.00000, 35.71429, 0.33581, 48000.00000, 13.69760
1423, 10.00000, 35.71429, 0.33661, 48000.00000, 13.71674
1424, 10.00000, 35.71429, 0.33740, 48000.00000, 13.73584
1425, 10.00000, 35.71429, 0.33820, 48000.00000, 13.75490
1426, 10.00000, 35.71429, 0.33900, 48000.00000, 13.77391
1427, 10.00000, 35.71429, 0.33979, 48000.00000, 13.79289
1428, 10.00000, 35.71429, 0.34059, 48000.00000, 13.81182
1429, 10.00000, 35.71429, 0.34138, 48000.00000, 13.83071
1430, 10.00000, 35.71429, 0.34218, 48000.00000, 13.84957
1431, 10.00000, 35.71429, 0.34297, 48000.00000, 13.86838
1432, 10.00000, 35.71429, 0.34377, 48000.00000, 13.88716
1433, 10.00000, 35.71429, 0.34457, 48000.00000, 13.90590
1434, 10.00000, 35.71429, 0.34536, 48000.00000, 13.92460
1435, 10.00000, 35.71429, 0.34616, 48000.00000, 13.94327
1436, 10.00000, 35.71429, 0.34695, 48000.00000, 13.96190
1437, 10.00000, 35.71429, 0.34775, 48000.00000, 13.98049
1438, 10.00000, 35.71429, 0.34854, 48000.00000, 13.99905
1439, 10.00000, 35.71429, 0.34934, 48000.00000, 14.01758
1440, 10.00000, 35.71429, 0.35014, 48000.00000, 14.03608
1441, 10.00000, 35.71429, 0.35093, 48000.00000, 14.05454
1442, 10.00000, 35.71429, 0.35173, 48000.00000, 14.07297
1443, 10.00000, 35.71429, 0.35252, 48000.00000, 14.09137
1444, 10.00000, 35.71429, 0.35332, 48000.00000, 14.10974
1445, 10.00000, 35.71429, 0.35411, 48000.00000, 14.12808
1446, 10.00000, 35.71429, 0.35491, 48000.00000, 14.14639
1447, 10.00000, 35.71429, 0.35571, 48000.00000, 14.16467
1448, 10.00000, 35.71429, 0.35650, 48000.00000, 14.18292
1449, 10.00000, 35.71429, 0.35730, 48000.00000, 14.20115
1450, 10.00000, 35.71429, 0.35809, 48000.00000, 14.21934
1451, 10.00000, 35.71429, 0.35889, 48000.00000, 14.23751
1452, 10.00000, 35.71429, 0.35969, 48000.00000, 14.25566
1453, 10.00000, 35.71429, 0.36048, 48000.00000, 14.27378
1454, 10.00000, 35.71429, 0.36128, 48000.00000, 14.29187
1455, 10.00000, 35.71429, 0.36207, 48000.00000, 14.30994
1456, 10.00000, 35.71429, 0.36287, 48000.00000, 14.32798
1457, 10.00000, 35.71429, 0.36366, 48000.00000, 14.34600
1458, 10.00000, 35.71429, 0.36446, 48000.00000, 14.36400
1459, 10.00000, 35.71429, 0.36526, 48000.00000, 14.38198
1460, 10.00000, 35.71429, 0.36605, 48000.00000, 14.39993
1461, 10.00000, 35.71429, 0.36685, 48000.00000, 14.41786
1462, 10.00000, 35.71429, 0.36764, 48000.00000, 14.43577
1463, 10.00000, 35.71429, 0.36844, 48000.00000, 14.45366
1464, 10.00000, 35.71429, 0.36923, 48000.00000, 14.47153
1465, 10.00000, 35.71429, 0.37003, 48000.00000, 14.48937
1466, 10.00000, 35.71429, 0.37083, 48000.00000, 14.50721
1467, 10.00000, 35.71429, 0.37162, 48000.00000, 14.52502
1468, 10.00000, 35.71429, 0.37242, 48000.00000, 14.54281
1469, 10.00000, 35.71429, 0.37321, 48000.00000, 14.56058
1470, 10.00000, 35.71429, 0.37401, 48000.00000, 14.57834
1471, 10.00000, 35.71429, 0.37480, 48000.00000, 14.59608
1472, 10.00000, 35.71429, 0.37560, 48000.00000, 14.61380
1473, 10.00000, 35.71429, 0.37640, 48000.00000, 14.63151
1474, 10.00000, 35.71429, 0.37719, 48000.00000, 14.64920
1475, 10.00000, 35.71429, 0.37799, 48000.00000, 14.66688
1476, 10.00000, 35.71429, 0.37878, 48000.00000, 14.68454
1477, 10.00000, 35.71429, 0.37958, 48000.00000, 14.70219
1478, 10.00000, 35.71429, 0.38038, 48000.00000, 14.71982
1479, 10.00000, 35.71429, 0.38117, 48000.00000, 14.73745
1480, 10.00000, 35.71429, 0.38197, 48000.00000, 14.75505
1481, 10.00000, 35.71429, 0.38276, 48000.00000, 14.77265
1482, 10.00000, 35.71429, 0.38356, 48000.00000, 14.79023
1483, 10.00000, 35.71429, 0.38435, 48000.00000, 14.80780
1484, 10.00000, 35.71429, 0.38515, 48000.00000, 14.82536
1485, 10.00000, 35.71429, 0.38595, 48000.00000, 14.84291
1486, 10.00000, 35.71429, 0.38674, 48000.00000, 14.86044
1487, 10.00000, 35.71429, 0.38754, 48000.00000, 14.87797
1488, 10.00000, 35.71429, 0.38833, 48000.00000, 14.89549
1489, 10.00000, 35.71429, 0.38913, 48000.00000, 14.91299
1490, 10.00000, 35.71429, 0.38992, 48000.00000, 14.93049
1491, 10.00000, 35.71429, 0.39072, 48000.00000, 14.94798
1492, 10.00000, 35.71429, 0.39152, 48000.00000, 14.96547
1493, 10.00000, 35.71429, 0.39231, 48000.00000, 14.98294
1494, 10.00000, 35.71429, 0.39311, 48000.00000, 15.00041
1495, 10.00000, 35.71429, 0.39390, 48000.00000, 15.01787
1496, 10.00000, 35.71429, 0.39470, 48000.00000, 15.03533
1497, 10.00000, 35.71429, 0.39549, 48000.00000, 15.05277
1498, 10.00000, 35.71429, 0.39629, 48000.00000, 15.07022
1499, 10.00000, 35.71429, 0.39709, 48000.00000, 15.08765
1500, 10.00000, 38.57143, 0.00000, 48000.00000, 0.00000
1501, 10.00000, 38.57143, 0.00083, 48000.00000, 0.01812
1502, 10.00000, 38.57143, 0.00165, 48000.00000, 0.03623
1503, 10.00000, 38.57143, 0.00248, 48000.00000, 0.05434
1504, 10.00000, 38.57143, 0.00331, 48000.00000, 0.07245
1505, 10.00000, 38.57143, 0.00414, 48000.00000, 0.09055
1506, 10.00000, 38.57143, 0.00496, 48000.00000, 0.10865
1507, 10.00000, 38.57143, 0.00579, 48000.00000, 0.12674
1508, 10.00000, 38.57143, 0.00662, 48000.00000, 0.14483
1509, 10.00000, 38.57143, 0.00744, 48000.00000, 0.16292
1510, 10.00000, 38.57143, 0.00827, 48000.00000, 0.18101
1511, 10.00000, 38.57143, 0.00910, 48000.00000, 0.19910
1512, 10.00000, 38.57143, 0.00993, 48000.00000, 0.21718
1513, 10.00000, 38.57143, 0.01075, 48000.00000, 0.23526
1514, 10.00000, 38.57143, 0.01158, 48000.00000, 0.25335
1515, 10.00000, 38.57143, 0.01241, 48000.00000, 0.27143
1516, 10.00000, 38.57143, 0.01324, 48000.00000, 0.28951
1517, 10.00000, 38.57143, 0.01406, 48000.00000, 0.30759
1518, 10.00000, 38.57143, 0.01489, 48000.00000, 0.32568
1519, 10.00000, 38.57143, 0.01572, 48000.00000, 0.34377
1520, 10.00000, 38.57143, 0.01654, 48000.00000, 0.36186
1521, 10.00000, 38.57143, 0.01737, 48000.00000, 0.37995
1522, 10.00000, 38.57143, 0.01820, 48000.00000, 0.39804
1523, 10.00000, 38.57143, 0.01903, 48000.00000, 0.41614
1524, 10.00000, 38.57143, 0.01985, 48000.00000, 0.43424
1525, 10.00000, 38.57143, 0.02068, 48000.00000, 0.45234
1526, 10.00000, 38.57143, 0.02151, 48000.00000, 0.47045
1527, 10.00000, 38.57143, 0.02233, 48000.00000, 0.48857
1528, 10.00000, 38.57143, 0.02316, 48000.00000, 0.50669
1529, 10.00000, 38.57143, 0.02399, 48000.00000, 0.52481
1530, 10.00000, 38.57143, 0.02482, 48000.00000, 0.54295
1531, 10.00000, 38.57143, 0.02564, 48000.00000, 0.56108
1532, 10.00000, 38.57143, 0.02647, 48000.00000, 0.57923
1533, 10.00000, 38.57143, 0.02730, 48000.00000, 0.59738
1534, 10.00000, 38.57143, 0.02812, 48000.00000, 0.61554
1535, 10.00000, 38.57143, 0.02895, 48000.00000, 0.63371
1536, 10.00000, 38.57143, 0.02978, 48000.00000, 0.65189
1537, 10.00000, 38.57143, 0.03061, 48000.00000, 0.67008
1538, 10.00000, 38.57143, 0.03143, 48000.00000, 0.68827
1539, 10.00000, 38.57143, 0.03226, 48000.00000, 0.70648
1540, 10.00000, 38.57143, 0.03309, 48000.00000, 0.72470
1541, 10.00000, 38.57143, 0.03392, 48000.00000, 0.74292
1542, 10.00000, 38.57143, 0.03474, 48000.00000, 0.76116
1543, 10.00000, 38.57143, 0.03557, 48000.00000, 0.77941
1544, 10.00000, 38.57143, 0.03640, 48000.00000, 0.79768
1545, 10.00000, 38.57143, 0.03722, 48000.00000, 0.81595
1546, 10.00000, 38.57143, 0.03805, 48000.00000, 0.83424
1547, 10.00000, 38.57143, 0.03888, 48000.00000, 0.85254
1548, 10.00000, 38.57143, 0.03971, 48000.00000, 0.87086
1549, 10.00000, 38.57143, 0.04053, 48000.00000, 0.88919
1550, 10.00000, 38.57143, 0.04136, 48000.00000, 0.90753
1551, 10.00000, 38.57143, 0.04219, 48000.00000, 0.92589
1552, 10.00000, 38.57143, 0.04301, 48000.00000, 0.94427
1553, 10.00000, 38.57143, 0.04384, 48000.00000, 0.96266
1554, 10.00000, 38.57143, 0.04467, 48000.00000, 0.98107
1555, 10.00000, 38.57143, 0.04550, 48000.00000, 0.99949
1556, 10.00000, 38.57143, 0.04632, 48000.00000, 1.01794
1557, 10.00000, 38.57143, 0.04715, 48000.00000, 1.03640
1558, 10.00000, 38.57143, 0.04798, 48000.00000, 1.05488
1559, 10.00000, 38.57143, 0.04880, 48000.00000, 1.07338
1560, 10.00000, 38.57143, 0.04963, 48000.00000, 1.09190
1561, 10.00000, 38.57143, 0.05046, 48000.00000, 1.11044
1562, 10.00000, 38.57143, 0.05129, 48000.00000, 1.12900
1563, 10.00000, 38.57143, 0.05211, 48000.00000, 1.14758
1564, 10.00000, 38.57143, 0.05294, 48000.00000, 1.16618
1565, 10.00000, 38.57143, 0.05377, 48000.00000, 1.18480
1566, 10.00000, 38.57143, 0.05459, 48000.00000, 1.20345
1567, 10.00000, 38.57143, 0.05542, 48000.00000, 1.22212
1568, 10.00000, 38.57143, 0.05625, 48000.00000, 1.24081
1569, 10.00000, 38.57143, 0.05708, 48000.00000, 1.25953
1570, 10.00000, 38.57143, 0.05790, 48000.00000, 1.27827
1571, 10.00000, 38.57143, 0.05873, 48000.00000, 1.29703
1572, 10.00000, 38.57143, 0.05956, 48000.00000, 1.31583
1573, 10.00000, 38.57143, 0.06039, 48000.00000, 1.33465
1574, 10.00000, 38.57143, 0.06121, 48000.00000, 1.35349
1575, 10.00000, 38.57143, 0.06204, 48000.00000, 1.37236
1576, 10.00000, 38.57143, 0.06287, 48000.00000, 1.39126
1577, 10.00000, 38.57143, 0.06369, 48000.00000, 1.41019
1578, 10.00000, 38.57143, 0.06452, 48000.00000, 1.42915
1579, 10.00000, 38.57143, 0.06535, 48000.00000, 1.44814
1580, 10.00000, 38.57143, 0.06618, 48000.00000, 1.46715
1581, 10.00000, 38.57143, 0.06700, 48000.00000, 1.48620
1582, 10.00000, 38.57143, 0.06783, 48000.00000, 1.50528
1583, 10.00000, 38.57143, 0.06866, 48000.00000, 1.52439
1584, 10.00000, 38.57143, 0.06948, 48000.00000, 1.54354
1585, 10.00000, 38.57143, 0.07031, 48000.00000, 1.56271
1586, 10.00000, 38.57143, 0.07114, 48000.00000, 1.58192
1587, 10.00000, 38.57143, 0.07197, 48000.00000, 1.60117
1588, 10.00000, 38.57143, 0.07279, 48000.00000, 1.62045
1589, 10.00000, 38.57143, 0.07362, 48000.00000, 1.63976
1590, 10.00000, 38.57143, 0.07445, 48000.00000, 1.65912
1591, 10.00000, 38.57143, 0.07527, 48000.00000, 1.67851
1592, 10.00000, 38.57143, 0.07610, 48000.00000, 1.69793
1593, 10.00000, 38.57143, 0.07693, 48000.00000, 1.71740
1594, 10.00000, 38.57143, 0.07776, 48000.00000, 1.73690
1595, 10.00000, 38.57143, 0.07858, 48000.00000, 1.75644
1596, 10.00000, 38.57143, 0.07941, 48000.00000, 1.77603
1597, 10.00000, 38.57143, 0.08024, 48000.00000, 1.79565
1598, 10.00000, 38.57143, 0.08107, 48000.00000, 1.81532
1599, 10.00000, 38.57143, 0.08189, 48000.00000, 1.83503
1600, 10.00000, 38.57143, 0.08272, 48000.00000, 1.85478
1601, 10.00000, 38.57143, 0.08355, 48000.00000, 1.87458
1602, 10.00000, 38.57143, 0.08437, 48000.00000, 1.89442
1603, 10.00000, 38.57143, 0.08520, 48000.00000, 1.91431
1604, 10.00000, 38.57143, 0.08603, 48000.00000, 1.93424
1605, 10.00000, 38.57143, 0.08686, 48000.00000, 1.95422
1606, 10.00000, 38.57143, 0.08768, 48000.00000, 1.97425
1607, 10.00000, 38.57143, 0.08851, 48000.00000, 1.99433
1608, 10.00000, 38.57143, 0.08934, 48000.00000, 2.01446
1609, 10.00000, 38.57143, 0.09016, 48000.00000, 2.03463
1610, 10.00000, 38.57143, 0.09099, 48000.00000, 2.05486
1611, 10.00000, 38.57143, 0.09182, 48000.00000, 2.07514
1612, 10.00000, 38.57143, 0.09265, 48000.00000, 2.09548
1613, 10.00000, 38.57143, 0.09347, 48000.00000, 2.11587
1614, 10.00000, 38.57143, 0.09430, 48000.00000, 2.13631
1615, 10.00000, 38.57143, 0.09513, 48000.00000, 2.15681
1616, 10.00000, 38.57143, 0.09595, 48000.00000, 2.17736
1617, 10.00000, 38.57143, 0.09678, 48000.00000, 2.19798
1618, 10.00000, 38.57143, 0.09761, 48000.00000, 2.21865
1619, 10.00000, 38.57143, 0.09844, 48000.00000, 2.23938
1620, 10.00000, 38.57143, 0.09926, 48000.00000, 2.26017
1621, 10.00000, 38.57143, 0.10009, 48000.00000, 2.28103
1622, 10.00000, 38.57143, 0.10092, 48000.00000, 2.30195
1623, 10.00000, 38.57143, 0.10175, 48000.00000, 2.32293
1624, 10.00000, 38.57143, 0.10257, 48000.00000, 2.34397
1625, 10.00000, 38.57143, 0.10340, 48000.00000, 2.36509
1626, 10.00000, 38.57143, 0.10423, 48000.00000, 2.38626
1627, 10.00000, 38.57143, 0.10505, 48000.00000, 2.40751
1628, 10.00000, 38.57143, 0.10588, 48000.00000, 2.42883
1629, 10.00000, 38.57143, 0.10671, 48000.00000, 2.45022
1630, 10.00000, 38.57143, 0.10754, 48000.00000, 2.47168
1631, 10.00000, 38.57143, 0.10836, 48000.00000, 2.49321
1632, 10.00000, 38.57143, 0.10919, 48000.00000, 2.51482
1633, 10.00000, 38.57143, 0.11002, 48000.00000, 2.53650
1634, 10.00000, 38.57143, 0.11084, 48000.00000, 2.55826
1635, 10.00000, 38.57143, 0.11167, 48000.00000, 2.58010
1636, 10.00000, 38.57143, 0.11250, 48000.00000, 2.60202
1637, 10.00000, 38.57143, 0.11333, 48000.00000, 2.62401
1638, 10.00000, 38.57143, 0.11415, 48000.00000, 2.64610
1639, 10.00000, 38.57143, 0.11498, 48000.00000, 2.66826
1640, 10.00000, 38.57143, 0.11581, 48000.00000, 2.69051
1641, 10.00000, 38.57143, 0.11663, 48000.00000, 2.71285
1642, 10.00000, 38.57143, 0.11746, 48000.00000, 2.73528
1643, 10.00000, 38.57143, 0.11829, 48000.00000, 2.75779
1644, 10.00000, 38.57143, 0.11912, 48000.00000, 2.78040
1645, 10.00000, 38.57143, 0.11994, 48000.00000, 2.80310
1646, 10.00000, 38.57143, 0.12077, 48000.00000, 2.82590
1647, 10.00000, 38.57143, 0.12160, 48000.00000, 2.84879
1648, 10.00000, 38.57143, 0.12243, 48000.00000, 2.87178
1649, 10.00000, 38.57143, 0.12325, 48000.00000, 2.89487
1650, 10.00000, 38.57143, 0.12408, 48000.00000, 2.91807
1651, 10.00000, 38.57143, 0.12491, 48000.00000, 2.94137
1652, 10.00000, 38.57143, 0.12573, 48000.00000, 2.96477
1653, 10.00000, 38.57143, 0.12656, 48000.00000, 2.98828
1654, 10.00000, 38.57143, 0.12739, 48000.00000, 3.01190
1655, 10.00000, 38.57143, 0.12822, 48000.00000, 3.03564
1656, 10.00000, 38.57143, 0.12904, 48000.00000, 3.05948
1657, 10.00000, 38.57143, 0.12987, 48000.00000, 3.08345
1658, 10.00000, 38.57143, 0.13070, 48000.00000, 3.10753
1659, 10.00000, 38.57143, 0.13152, 48000.00000, 3.13173
1660, 10.00000, 38.57143, 0.13235, 48000.00000, 3.15606
1661, 10.00000, 38.57143, 0.13318, 48000.00000, 3.18051
1662, 10.00000, 38.57143, 0.13401, 48000.00000, 3.20509
1663, 10.00000, 38.57143, 0.13483, 48000.00000, 3.22980
1664, 10.00000, 38.57143, 0.13566, 48000.00000, 3.25465
1665, 10.00000, 38.57143, 0.13649, 48000.00000, 3.27963
1666, 10.00000, 38.57143, 0.13731, 48000.00000, 3.30475
1667, 10.00000, 38.57143, 0.13814, 48000.00000, 3.33001
1668, 10.00000, 38.57143, 0.13897, 48000.00000, 3.35541
1669, 10.00000, 38.57143, 0.13980, 48000.00000, 3.38096
1670, 10.00000, 38.57143, 0.14062, 48000.00000, 3.40666
1671, 10.00000, 38.57143, 0.14145, 48000.00000, 3.43252
1672, 10.00000, 38.57143, 0.14228, 48000.00000, 3.45853
1673, 10.00000, 38.57143, 0.14311, 48000.00000, 3.48470
1674, 10.00000, 38.57143, 0.14393, 48000.00000, 3.51104
1675, 10.00000, 38.57143, 0.14476, 48000.00000, 3.53754
1676, 10.00000, 38.57143, 0.14559, 48000.00000, 3.56422
1677, 10.00000, 38.57143, 0.14641, 48000.00000, 3.59107
1678, 10.00000, 38.57143, 0.14724, 48000.00000, 3.61809
1679, 10.00000, 38.57143, 0.14807, 48000.00000, 3.64530
1680, 10.00000, 38.57143, 0.14890, 48000.00000, 3.67270
1681, 10.00000, 38.57143, 0.14972, 48000.00000, 3.70028
1682, 10.00000, 38.57143, 0.15055, 48000.00000, 3.72807
1683, 10.00000, 38.57143, 0.15138, 48000.00000, 3.75605
1684, 10.00000, 38.57143, 0.15220, 48000.00000, 3.78424
1685, 10.00000, 38.57143, 0.15303, 48000.00000, 3.81263
1686, 10.00000, 38.57143, 0.15386, 48000.00000, 3.84124
1687, 10.00000, 38.57143, 0.15469, 48000.00000, 3.87007
1688, 10.00000, 38.57143, 0.15551, 48000.00000, 3.89913
1689, 10.00000, 38.57143, 0.15634, 48000.00000, 3.92841
1690, 10.00000, 38.57143, 0.15717, 48000.00000, 3.95793
1691, 10.00000, 38.57143, 0.15799, 48000.00000, 3.98770
1692, 10.00000, 38.57143, 0.15882, 48000.00000, 4.01771
1693, 10.00000, 38.57143, 0.15965, 48000.00000, 4.04798
1694, 10.00000, 38.57143, 0.16048, 48000.00000, 4.07850
1695, 10.00000, 38.57143, 0.16130, 48000.00000, 4.10930
1696, 10.00000, 38.57143, 0.16213, 48000.00000, 4.14038
1697, 10.00000, 38.57143, 0.16296, 48000.00000, 4.17173
1698, 10.00000, 38.57143, 0.16378, 48000.00000, 4.20338
1699, 10.00000, 38.57143, 0.16461, 48000.00000, 4.23532
1700, 10.00000, 38.57143, 0.16544, 48000.00000, 4.26758
1701, 10.00000, 38.57143, 0.16627, 48000.00000, 4.30015
1702, 10.00000, 38.57143, 0.16709, 48000.00000, 4.33304
1703, 10.00000, 38.57143, 0.16792, 48000.00000, 4.36627
1704, 10.00000, 38.57143, 0.16875, 48000.00000, 4.39984
1705, 10.00000, 38.57143, 0.16958, 48000.00000, 4.43377
1706, 10.00000, 38.57143, 0.17040, 48000.00000, 4.46807
1707, 10.00000, 38.57143, 0.17123, 48000.00000, 4.50274
1708, 10.00000, 38.57143, 0.17206, 48000.00000, 4.53780
1709, 10.00000, 38.57143, 0.17288, 48000.00000, 4.57326
1710, 10.00000, 38.57143, 0.17371, 48000.00000, 4.60913
1711, 10.00000, 38.57143, 0.17454, 48000.00000, 4.64543
