t,x,y
8.16382,327.53891,10.37365
8.16182,327.91586,10.36829
8.15982,328.29190,10.36289
8.15782,328.66754,10.35746
8.15582,329.04272,10.35198
8.15382,329.41711,10.34647
8.15182,329.79092,10.34093
8.14981,330.16425,10.33535
8.14781,330.53693,10.32974
8.14581,330.90897,10.32409
8.14381,331.28055,10.31840
8.14181,331.65149,10.31268
8.13981,332.02185,10.30693
8.13781,332.39154,10.30112
8.13581,332.76065,10.29530
8.13381,333.12921,10.28944
8.13181,333.49710,10.28353
8.12981,333.86444,10.27760
8.12781,334.23123,10.27163
8.12581,334.59717,10.26561
8.12381,334.96277,10.25958
8.12181,335.32788,10.25351
8.11981,335.69217,10.24740
8.11781,336.05582,10.24125
8.11581,336.41895,10.23507
8.11381,336.78140,10.22885
8.11181,337.14343,10.22259
8.10981,337.50467,10.21631
8.10781,337.86511,10.20998
8.10581,338.22534,10.20362
8.10381,338.58459,10.19723
8.10181,338.94348,10.19080
8.09981,339.30164,10.18433
8.09781,339.65918,10.17783
8.09581,340.01599,10.17130
8.09381,340.37244,10.16472
8.09181,340.72800,10.15811
8.08981,341.08307,10.15148
8.08781,341.43765,10.14480
8.08581,341.79144,10.13809
8.08381,342.14441,10.13134
8.08181,342.49704,10.12455
8.07981,342.84900,10.11775
8.07781,343.20044,10.11090
8.07581,343.55099,10.10402
8.07381,343.90091,10.09709
8.07181,344.25040,10.09013
8.06981,344.59924,10.08316
8.06781,344.94720,10.07613
8.06581,345.29468,10.06906
8.06381,345.64148,10.06197
8.06181,345.98764,10.05484
8.05981,346.33325,10.04768
8.05781,346.67801,10.04048
8.05581,347.02228,10.03324
8.05381,347.36581,10.02597
8.05181,347.70877,10.01868
8.04980,348.05130,10.01134
8.04780,348.39276,10.00396
8.04580,348.73376,9.99656
8.04380,349.07428,9.98912
8.04180,349.41373,9.98164
8.03980,349.75272,9.97413
8.03780,350.09131,9.96659
8.03580,350.42892,9.95901
8.03380,350.76593,9.95140
8.03180,351.10245,9.94376
8.02980,351.43805,9.93607
8.02780,351.77325,9.92835
8.02580,352.10779,9.92062
8.02380,352.44141,9.91282
8.02180,352.77454,9.90500
8.01980,353.10687,9.89715
8.01780,353.43872,9.88926
8.01580,353.76965,9.88134
8.01380,354.10022,9.87339
8.01180,354.42987,9.86539
8.00980,354.75900,9.85738
8.00780,355.08719,9.84932
8.00580,355.41519,9.84123
8.00380,355.74200,9.83310
8.00180,356.06818,9.82494
7.99980,356.39407,9.81675
7.99780,356.71912,9.80854
7.99580,357.04340,9.80027
7.99380,357.36710,9.79197
7.99180,357.68976,9.78363
7.98980,358.01221,9.77528
7.98780,358.33389,9.76689
7.98580,358.65472,9.75846
7.98380,358.97498,9.74999
7.98180,359.29443,9.74150
7.97980,359.61319,9.73296
7.97780,359.93134,9.72439
7.97580,360.24884,9.71581
7.97380,360.56555,9.70716
7.97180,360.88150,9.69850
7.96980,361.19693,9.68981
7.96780,361.51169,9.68108
7.96580,361.82574,9.67231
7.96380,362.13892,9.66351
7.96180,362.45154,9.65468
7.95980,362.76337,9.64581
7.95780,363.07452,9.63691
7.95580,363.38510,9.62798
7.95380,363.69476,9.61901
7.95180,364.00385,9.61002
7.94979,364.31207,9.60097
7.94779,364.61978,9.59192
7.94579,364.92676,9.58282
7.94379,365.23303,9.57369
7.94179,365.53848,9.56453
7.93979,365.84338,9.55533
7.93779,366.14746,9.54610
7.93579,366.45078,9.53684
7.93379,366.75363,9.52754
7.93179,367.05551,9.51821
7.92979,367.35660,9.50885
7.92779,367.65720,9.49946
7.92579,367.95691,9.49003
7.92379,368.25610,9.48057
7.92179,368.55450,9.47108
7.91979,368.85211,9.46156
7.91779,369.14899,9.45200
7.91579,369.44507,9.44240
7.91379,369.74060,9.43278
7.91179,370.03546,9.42313
7.90979,370.32947,9.41345
7.90779,370.62262,9.40372
7.90579,370.91541,9.39397
7.90379,371.20712,9.38418
7.90179,371.49820,9.37436
7.89979,371.78864,9.36451
7.89779,372.07822,9.35463
7.89579,372.36713,9.34471
7.89379,372.65530,9.33477
7.89179,372.94260,9.32478
7.88979,373.22937,9.31478
7.88779,373.51544,9.30474
7.88579,373.80066,9.29466
7.88379,374.08502,9.28454
7.88179,374.36877,9.27441
7.87979,374.65182,9.26423
7.87779,374.93408,9.25403
7.87579,375.21555,9.24380
7.87379,375.49628,9.23352
7.87179,375.77637,9.22323
7.86979,376.05557,9.21289
7.86779,376.33423,9.20253
7.86579,376.61185,9.19213
7.86379,376.88879,9.18171
7.86179,377.16528,9.17125
7.85979,377.44080,9.16076
7.85779,377.71573,9.15025
7.85579,377.98944,9.13968
7.85379,378.26285,9.12910
7.85179,378.53528,9.11848
7.84978,378.80707,9.10783
7.84778,379.07809,9.09716
7.84578,379.34830,9.08644
7.84378,379.61771,9.07570
7.84178,379.88660,9.06494
7.83978,380.15445,9.05413
7.83778,380.42160,9.04329
7.83578,380.68814,9.03242
7.83378,380.95374,9.02152
7.83178,381.21869,9.01059
7.82978,381.48279,8.99963
7.82778,381.74634,8.98864
7.82578,382.00885,8.97763
7.82378,382.27066,8.96657
7.82178,382.53168,8.95547
7.81978,382.79196,8.94435
7.81778,383.05164,8.93321
7.81578,383.31030,8.92203
7.81378,383.56824,8.91083
7.81178,383.82568,8.89960
7.80978,384.08188,8.88832
7.80778,384.33771,8.87702
7.80578,384.59253,8.86569
7.80378,384.84668,8.85433
7.80178,385.09991,8.84293
7.79978,385.35248,8.83151
7.79778,385.60437,8.82006
7.79578,385.85544,8.80858
7.79378,386.10553,8.79706
7.79178,386.35486,8.78551
7.78978,386.60364,8.77394
7.78778,386.85144,8.76234
7.78578,387.09860,8.75070
7.78378,387.34485,8.73903
7.78178,387.59027,8.72734
7.77978,387.83499,8.71561
7.77778,388.07898,8.70385
7.77578,388.32211,8.69207
7.77378,388.56448,8.68025
7.77178,388.80588,8.66840
7.76978,389.04675,8.65653
7.76778,389.28674,8.64463
7.76578,389.52594,8.63268
7.76378,389.76440,8.62073
7.76178,390.00189,8.60873
7.75978,390.23865,8.59670
7.75778,390.47476,8.58465
7.75578,390.70993,8.57256
7.75378,390.94443,8.56046
7.75178,391.17798,8.54831
7.74977,391.41074,8.53613
7.74777,391.64282,8.52393
7.74577,391.87402,8.51170
7.74377,392.10437,8.49944
7.74177,392.33411,8.48716
7.73977,392.56287,8.47483
7.73777,392.79077,8.46248
7.73577,393.01804,8.45010
7.73377,393.24432,8.43769
7.73177,393.46991,8.42526
7.72977,393.69473,8.41280
7.72777,393.91858,8.40029
7.72577,394.14185,8.38778
7.72377,394.36432,8.37522
7.72177,394.58578,8.36265
7.71977,394.80640,8.35003
7.71777,395.02621,8.33739
7.71577,395.24530,8.32471
7.71377,395.46381,8.31203
7.71177,395.68121,8.29930
7.70977,395.89786,8.28655
7.70777,396.11359,8.27376
7.70577,396.32874,8.26096
7.70377,396.54288,8.24811
7.70177,396.75623,8.23524
7.69977,396.96887,8.22235
7.69777,397.18054,8.20942
7.69577,397.39148,8.19646
7.69377,397.60175,8.18349
7.69177,397.81088,8.17047
7.68977,398.01947,8.15744
7.68777,398.22687,8.14437
7.68577,398.43378,8.13128
7.68377,398.63971,8.11815
7.68177,398.84482,8.10500
7.67977,399.04929,8.09182
7.67777,399.25266,8.07861
7.67577,399.45532,8.06538
7.67377,399.65729,8.05211
7.67177,399.85837,8.03884
7.66977,400.05853,8.02551
7.66777,400.25797,8.01217
7.66577,400.45636,7.99880
7.66377,400.65405,7.98539
7.66177,400.85089,7.97196
7.65977,401.04706,7.95852
7.65777,401.24228,7.94503
7.65577,401.43652,7.93152
7.65377,401.63007,7.91798
7.65176,401.82281,7.90442
7.64977,402.01471,7.89083
7.64777,402.20566,7.87721
7.64576,402.39587,7.86355
7.64376,402.58502,7.84988
7.64176,402.77374,7.83618
7.63976,402.96133,7.82244
7.63776,403.14832,7.80870
7.63576,403.33432,7.79492
7.63376,403.51935,7.78111
7.63176,403.70349,7.76726
7.62976,403.88708,7.75340
7.62776,404.06970,7.73951
7.62576,404.25159,7.72560
7.62376,404.43234,7.71165
7.62176,404.61243,7.69768
7.61976,404.79166,7.68368
7.61776,404.97003,7.66965
7.61576,405.14771,7.65562
7.61376,405.32425,7.64153
7.61176,405.50018,7.62744
7.60976,405.67517,7.61331
7.60776,405.84930,7.59914
7.60576,406.02264,7.58497
7.60376,406.19501,7.57076
7.60176,406.36664,7.55653
7.59976,406.53729,7.54227
7.59776,406.70724,7.52798
7.59576,406.87631,7.51367
7.59376,407.04443,7.49934
7.59176,407.21176,7.48497
7.58976,407.37830,7.47059
7.58776,407.54388,7.45618
7.58576,407.70859,7.44172
7.58376,407.87244,7.42725
7.58176,408.03549,7.41278
7.57976,408.19775,7.39825
7.57776,408.35907,7.38371
7.57576,408.51965,7.36915
7.57376,408.67914,7.35454
7.57176,408.83783,7.33993
7.56976,408.99573,7.32528
7.56776,409.15292,7.31062
7.56576,409.30893,7.29591
7.56376,409.46429,7.28120
7.56176,409.61859,7.26645
7.55976,409.77222,7.25168
7.55776,409.92502,7.23689
7.55576,410.07693,7.22207
7.55376,410.22784,7.20722
7.55175,410.37787,7.19234
7.54976,410.52722,7.17745
7.54775,410.67551,7.16254
7.54575,410.82312,7.14759
7.54375,410.96973,7.13262
7.54175,411.11560,7.11763
7.53975,411.26041,7.10260
7.53775,411.40454,7.08757
7.53575,411.54779,7.07250
7.53375,411.69006,7.05741
7.53175,411.83154,7.04229
7.52975,411.97192,7.02714
7.52775,412.11169,7.01199
7.52575,412.25052,6.99680
7.52375,412.38843,6.98158
7.52175,412.52554,6.96634
7.51975,412.66174,6.95108
7.51775,412.79703,6.93580
7.51575,412.93137,6.92048
7.51375,413.06503,6.90516
7.51175,413.19775,6.88979
7.50975,413.32956,6.87441
7.50775,413.46057,6.85901
7.50575,413.59055,6.84358
7.50375,413.71979,6.82813
7.50175,413.84824,6.81266
7.49975,413.97552,6.79715
7.49775,414.10211,6.78162
7.49575,414.22778,6.76609
7.49375,414.35272,6.75052
7.49175,414.47659,6.73492
7.48975,414.59973,6.71931
7.48775,414.72165,6.70366
7.48575,414.84314,6.68801
7.48375,414.96347,6.67233
7.48175,415.08298,6.65661
7.47975,415.20160,6.64088
7.47775,415.31940,6.62514
7.47575,415.43610,6.60935
7.47375,415.55225,6.59355
7.47175,415.66730,6.57773
7.46975,415.78152,6.56188
7.46775,415.89474,6.54600
7.46575,416.00735,6.53013
7.46375,416.11884,6.51420
7.46175,416.22971,6.49828
7.45975,416.33939,6.48232
7.45775,416.44824,6.46633
7.45575,416.55624,6.45033
7.45375,416.66339,6.43430
7.45175,416.76968,6.41826
7.44975,416.87503,6.40219
7.44774,416.97949,6.38609
7.44574,417.08310,6.36999
7.44374,417.18579,6.35385
7.44174,417.28748,6.33769
7.43974,417.38855,6.32151
7.43774,417.48856,6.30531
7.43574,417.58755,6.28908
7.43374,417.68585,6.27284
7.43174,417.78317,6.25657
7.42974,417.87976,6.24029
7.42774,417.97513,6.22397
7.42574,418.07001,6.20765
7.42374,418.16364,6.19129
7.42174,418.25647,6.17491
7.41974,418.34863,6.15852
7.41774,418.43967,6.14211
7.41574,418.52985,6.12567
7.41374,418.61923,6.10921
7.41174,418.70758,6.09273
7.40974,418.79510,6.07623
7.40774,418.88174,6.05970
7.40574,418.96759,6.04317
7.40374,419.05225,6.02660
7.40174,419.13638,6.01003
7.39974,419.21936,5.99342
7.39774,419.30145,5.97679
7.39574,419.38266,5.96014
7.39374,419.46317,5.94348
7.39174,419.54266,5.92679
7.38974,419.62103,5.91008
7.38774,419.69867,5.89334
7.38574,419.77548,5.87659
7.38374,419.85144,5.85984
7.38174,419.92630,5.84304
7.37974,420.00052,5.82623
7.37774,420.07361,5.80941
7.37574,420.14597,5.79256
7.37374,420.21716,5.77568
7.37174,420.28766,5.75879
7.36974,420.35733,5.74189
7.36774,420.42593,5.72496
7.36574,420.49365,5.70800
7.36374,420.56061,5.69104
7.36174,420.62653,5.67405
7.35974,420.69165,5.65705
7.35774,420.75586,5.64002
7.35574,420.81903,5.62297
7.35373,420.88144,5.60590
7.35174,420.94287,5.58882
7.34973,421.00345,5.57171
7.34773,421.06299,5.55459
7.34573,421.12189,5.53745
7.34373,421.17963,5.52028
7.34173,421.23651,5.50309
7.33973,421.29260,5.48590
7.33773,421.34778,5.46868
7.33573,421.40207,5.45145
7.33373,421.45538,5.43419
7.33173,421.50781,5.41691
7.32973,421.55917,5.39960
7.32773,421.60992,5.38230
7.32573,421.65952,5.36497
7.32373,421.70840,5.34762
7.32173,421.75626,5.33024
7.31973,421.80328,5.31286
7.31773,421.84940,5.29546
7.31573,421.89447,5.27802
7.31373,421.93884,5.26058
7.31173,421.98221,5.24312
7.30973,422.02469,5.22565
7.30773,422.06625,5.20814
7.30573,422.10684,5.19064
7.30373,422.14664,5.17310
7.30173,422.18549,5.15555
7.29973,422.22333,5.13798
7.29773,422.26044,5.12041
7.29573,422.29642,5.10279
7.29373,422.33179,5.08518
7.29173,422.36618,5.06754
7.28973,422.39948,5.04988
7.28773,422.43198,5.03221
7.28573,422.46356,5.01452
7.28373,422.49423,4.99681
7.28173,422.52402,4.97908
7.27973,422.55286,4.96134
7.27773,422.58069,4.94358
7.27573,422.60785,4.92581
7.27373,422.63397,4.90801
7.27173,422.65921,4.89020
7.26973,422.68350,4.87237
7.26773,422.70688,4.85453
7.26573,422.72943,4.83667
7.26373,422.75110,4.81880
7.26173,422.77173,4.80090
7.25973,422.79141,4.78298
7.25773,422.81024,4.76505
7.25573,422.82822,4.74711
7.25373,422.84528,4.72914
7.25173,422.86142,4.71117
7.24972,422.87677,4.69319
7.24772,422.89099,4.67517
7.24572,422.90439,4.65714
7.24372,422.91693,4.63910
7.24172,422.92859,4.62105
7.23972,422.93939,4.60299
7.23772,422.94897,4.58488
7.23572,422.95782,4.56678
7.23372,422.96576,4.54865
7.23172,422.97278,4.53052
7.22972,422.97906,4.51238
7.22772,422.98422,4.49420
7.22572,422.98853,4.47602
7.22372,422.99194,4.45782
7.22172,422.99448,4.43961
7.21972,422.99600,4.42137
7.21772,422.99673,4.40313
7.21572,422.99640,4.38487
7.21372,422.99530,4.36659
7.21172,422.99338,4.34832
7.20972,422.99036,4.33000
7.20772,422.98651,4.31168
7.20572,422.98163,4.29334
7.20372,422.97601,4.27500
7.20172,422.96930,4.25663
7.19972,422.96191,4.23825
7.19772,422.95364,4.21987
7.19572,422.94409,4.20144
7.19372,422.93402,4.18303
7.19172,422.92273,4.16459
7.18972,422.91074,4.14614
7.18772,422.89780,4.12767
7.18572,422.88391,4.10919
7.18372,422.86911,4.09070
7.18172,422.85330,4.07217
7.17972,422.83685,4.05366
7.17772,422.81931,4.03512
7.17572,422.80096,4.01658
7.17372,422.78159,3.99801
7.17172,422.76138,3.97944
7.16972,422.74017,3.96084
7.16772,422.71820,3.94224
7.16572,422.69513,3.92361
7.16372,422.67133,3.90498
7.16172,422.64642,3.88633
7.15972,422.62079,3.86767
7.15772,422.59427,3.84901
7.15572,422.56674,3.83031
7.15372,422.53830,3.81161
7.15172,422.50888,3.79289
7.14971,422.47879,3.77418
7.14771,422.44769,3.75544
7.14571,422.41559,3.73669
7.14371,422.38263,3.71791
7.14171,422.34875,3.69914
7.13971,422.31409,3.68036
7.13771,422.27832,3.66154
7.13571,422.24176,3.64273
7.13371,422.20428,3.62391
7.13171,422.16586,3.60506
7.12971,422.12665,3.58622
7.12771,422.08636,3.56735
7.12571,422.04532,3.54846
7.12371,422.00330,3.52958
7.12171,421.96033,3.51067
7.11971,421.91653,3.49176
7.11771,421.87170,3.47283
7.11571,421.82611,3.45389
7.11371,421.77966,3.43494
7.11171,421.73218,3.41599
7.10971,421.68372,3.39700
7.10771,421.63446,3.37801
7.10571,421.58435,3.35902
7.10371,421.53336,3.34002
7.10171,421.48126,3.32099
7.09971,421.42853,3.30197
7.09771,421.37457,3.28291
7.09571,421.31995,3.26386
7.09371,421.26443,3.24481
7.09171,421.20792,3.22572
7.08971,421.15051,3.20664
7.08771,421.09213,3.18753
7.08571,421.03293,3.16842
7.08371,420.97275,3.14929
7.08171,420.91183,3.13017
7.07971,420.84995,3.11102
7.07771,420.78705,3.09186
7.07571,420.72333,3.07270
7.07371,420.65878,3.05353
7.07171,420.59326,3.03435
7.06971,420.52686,3.01515
7.06771,420.45953,2.99595
7.06571,420.39133,2.97673
7.06371,420.32220,2.95750
7.06171,420.25217,2.93827
7.05971,420.18112,2.91900
7.05771,420.10938,2.89976
7.05571,420.03668,2.88049
7.05371,419.96304,2.86121
7.05171,419.88849,2.84192
7.04971,419.81314,2.82263
7.04770,419.73676,2.80332
7.04570,419.65945,2.78399
7.04370,419.58139,2.76467
7.04170,419.50241,2.74533
7.03970,419.42252,2.72600
7.03770,419.34158,2.70663
7.03570,419.25995,2.68727
7.03370,419.17740,2.66790
7.03170,419.09396,2.64853
7.02970,419.00946,2.62913
7.02770,418.92419,2.60972
7.02570,418.83798,2.59031
7.02370,418.75089,2.57090
7.02170,418.66287,2.55147
7.01970,418.57413,2.53204
7.01770,418.48438,2.51259
7.01570,418.39359,2.49313
7.01370,418.30215,2.47368
7.01170,418.20956,2.45419
7.00970,418.11627,2.43472
7.00770,418.02203,2.41523
7.00570,417.92691,2.39573
7.00370,417.83090,2.37623
7.00170,417.73404,2.35672
6.99970,417.63620,2.33719
6.99770,417.53748,2.31766
6.99570,417.43805,2.29814
6.99370,417.33743,2.27859
6.99170,417.23596,2.25902
6.98970,417.13388,2.23948
6.98770,417.03070,2.21990
6.98570,416.92670,2.20033
6.98370,416.82172,2.18074
6.98170,416.71591,2.16115
6.97970,416.60925,2.14156
6.97770,416.50168,2.12195
6.97570,416.39325,2.10234
6.97370,416.28384,2.08272
6.97170,416.17365,2.06309
6.96970,416.06253,2.04346
6.96770,415.95038,2.02380
6.96570,415.83752,2.00416
6.96370,415.72385,1.98452
6.96170,415.60919,1.96485
6.95970,415.49356,1.94518
6.95770,415.37711,1.92550
6.95570,415.25983,1.90581
6.95370,415.14157,1.88612
6.95169,415.02258,1.86644
6.94970,414.90259,1.84673
6.94769,414.78162,1.82701
6.94569,414.65991,1.80730
6.94369,414.53738,1.78759
6.94169,414.41385,1.76785
6.93969,414.28949,1.74812
6.93769,414.16425,1.72838
6.93569,414.03815,1.70864
6.93369,413.91101,1.68888
6.93169,413.78320,1.66913
6.92969,413.65451,1.64937
6.92769,413.52475,1.62959
6.92569,413.39429,1.60982
6.92369,413.26291,1.59004
6.92169,413.13055,1.57025
6.91969,412.99756,1.55047
6.91769,412.86346,1.53067
6.91569,412.72858,1.51087
6.91369,412.59280,1.49106
6.91169,412.45615,1.47125
6.90969,412.31860,1.45143
6.90769,412.18027,1.43161
6.90569,412.04102,1.41179
6.90369,411.90088,1.39195
6.90169,411.75983,1.37211
6.89969,411.61804,1.35228
6.89769,411.47522,1.33243
6.89569,411.33160,1.31258
6.89369,411.18710,1.29272
6.89169,411.04178,1.27286
6.88969,410.89554,1.25300
6.88769,410.74854,1.23314
6.88569,410.60052,1.21326
6.88369,410.45169,1.19338
6.88169,410.30200,1.17350
6.87969,410.15143,1.15362
6.87769,409.99994,1.13372
6.87569,409.84772,1.11383
6.87369,409.69470,1.09395
6.87169,409.54056,1.07404
6.86969,409.38580,1.05414
6.86769,409.23001,1.03423
6.86569,409.07333,1.01431
6.86369,408.91599,0.99441
6.86169,408.75751,0.97448
6.85969,408.59842,0.95456
6.85769,408.43835,0.93464
6.85569,408.27750,0.91472
6.85369,408.11572,0.89478
6.85169,407.95309,0.87484
6.84968,407.78955,0.85490
6.84768,407.62527,0.83497
6.84568,407.46002,0.81502
6.84368,407.29401,0.79507
6.84168,407.12717,0.77513
6.83968,406.95941,0.75518
6.83768,406.79083,0.73523
6.83568,406.62143,0.71528
6.83368,406.45105,0.69531
6.83168,406.27982,0.67535
6.82968,406.10776,0.65538
6.82768,405.93484,0.63541
6.82568,405.76114,0.61544
6.82368,405.58667,0.59548
6.82168,405.41113,0.57550
6.81968,405.23489,0.55553
6.81768,405.05783,0.53556
6.81568,404.87976,0.51557
6.81368,404.70102,0.49560
6.81168,404.52130,0.47561
6.80968,404.34085,0.45563
6.80768,404.15948,0.43565
6.80568,403.97723,0.41566
6.80368,403.79422,0.39567
6.80168,403.61038,0.37569
6.79968,403.42569,0.35570
6.79768,403.24005,0.33570
6.79568,403.05362,0.31570
6.79368,402.86633,0.29571
6.79168,402.67831,0.27572
6.78968,402.48935,0.25572
6.78768,402.29965,0.23573
6.78568,402.10904,0.21573
6.78368,401.91745,0.19572
6.78168,401.72525,0.17573
6.77968,401.53207,0.15572
6.77768,401.33832,0.13574
6.77568,401.14340,0.11573
6.77368,400.94778,0.09573
6.77168,400.75131,0.07573
6.76968,400.55399,0.05572
6.76768,400.35590,0.03572
6.76568,400.15689,0.01572
6.76368,399.95724,-0.00427
6.76168,399.75659,-0.02428
6.75968,399.55521,-0.04428
6.75768,399.35272,-0.06430
6.75568,399.14984,-0.08428
6.75368,398.94583,-0.10429
6.75168,398.74109,-0.12429
6.74967,398.53543,-0.14430
6.74767,398.32910,-0.16429
6.74567,398.12189,-0.18429
6.74367,397.91379,-0.20429
6.74167,397.70496,-0.22429
6.73967,397.49524,-0.24428
6.73767,397.28476,-0.26428
6.73567,397.07336,-0.28428
6.73367,396.86127,-0.30427
6.73167,396.64835,-0.32425
6.72967,396.43454,-0.34425
6.72767,396.21979,-0.36425
6.72567,396.00443,-0.38424
6.72367,395.78827,-0.40421
6.72167,395.57111,-0.42421
6.71967,395.35327,-0.44419
6.71767,395.13461,-0.46417
6.71567,394.91501,-0.48417
6.71367,394.69473,-0.50415
6.71167,394.47360,-0.52412
6.70967,394.25171,-0.54410
6.70767,394.02881,-0.56408
6.70567,393.80536,-0.58405
6.70367,393.58105,-0.60401
6.70167,393.35587,-0.62398
6.69967,393.12985,-0.64395
6.69767,392.90295,-0.66393
6.69567,392.67545,-0.68388
6.69367,392.44708,-0.70384
6.69167,392.21777,-0.72381
6.68967,391.98773,-0.74377
6.68767,391.75702,-0.76371
6.68567,391.52536,-0.78366
6.68367,391.29291,-0.80361
6.68167,391.05963,-0.82356
6.67967,390.82571,-0.84350
6.67767,390.59091,-0.86344
6.67567,390.35529,-0.88337
6.67367,390.11890,-0.90331
6.67167,389.88171,-0.92323
6.66967,389.64365,-0.94316
6.66767,389.40491,-0.96308
6.66567,389.16528,-0.98301
6.66367,388.92487,-1.00293
6.66167,388.68372,-1.02284
6.65967,388.44177,-1.04275
6.65767,388.19901,-1.06266
6.65567,387.95538,-1.08256
6.65367,387.71124,-1.10245
6.65167,387.46600,-1.12235
6.64966,387.22006,-1.14224
6.64767,386.97348,-1.16212
6.64566,386.72604,-1.18200
6.64366,386.47772,-1.20189
6.64166,386.22864,-1.22177
6.63966,385.97882,-1.24163
6.63766,385.72827,-1.26150
6.63566,385.47696,-1.28135
6.63366,385.22470,-1.30122
6.63166,384.97174,-1.32107
6.62966,384.71802,-1.34092
6.62766,384.46350,-1.36076
6.62566,384.20816,-1.38061
6.62366,383.95221,-1.40043
6.62166,383.69525,-1.42027
6.61966,383.43768,-1.44010
6.61766,383.17926,-1.45992
6.61566,382.92007,-1.47974
6.61366,382.66022,-1.49954
6.61166,382.39972,-1.51933
6.60966,382.13806,-1.53914
6.60766,381.87582,-1.55894
6.60566,381.61288,-1.57872
6.60366,381.34918,-1.59850
6.60166,381.08463,-1.61828
6.59966,380.81931,-1.63805
6.59766,380.55338,-1.65781
6.59566,380.28638,-1.67758
6.59366,380.01889,-1.69733
6.59166,379.75037,-1.71710
6.58966,379.48141,-1.73683
6.58766,379.21140,-1.75658
6.58566,378.94080,-1.77630
6.58366,378.66949,-1.79602
6.58166,378.39731,-1.81574
6.57966,378.12448,-1.83545
6.57766,377.85077,-1.85516
6.57566,377.57632,-1.87487
6.57366,377.30130,-1.89455
6.57166,377.02533,-1.91424
6.56966,376.74884,-1.93390
6.56766,376.47116,-1.95360
6.56566,376.19312,-1.97326
6.56366,375.91425,-1.99292
6.56166,375.63452,-2.01258
6.55966,375.35422,-2.03221
6.55766,375.07300,-2.05186
